1250, 2.723946, 2.731514
1260, 2.454497, 2.499587
1270, 2.517138, 2.463473
1280, 2.301939, 2.320659
1290, 2.586582, 2.442856
1300, 2.142805, 2.404917
1310, 2.601530, 2.415780
1320, 2.042429, 2.327603
1330, 2.250041, 2.229663
1340, 2.236220, 2.181091
1350, 2.165127, 2.186813
1360, 2.090801, 2.187438
1370, 1.819435, 2.094394
1380, 2.171145, 2.115716
1390, 2.424922, 2.147556
1400, 2.290781, 2.228850
1410, 2.531135, 2.200619
1420, 2.409568, 2.263351
1430, 1.788797, 2.109751
1440, 1.912338, 2.140891
1450, 1.938402, 2.100054
1460, 2.438268, 2.306137
1470, 2.314107, 2.216688
1480, 1.712260, 2.052371
1490, 2.322701, 2.283387
1500, 2.309876, 2.355063
1510, 1.883107, 2.106656
1520, 2.637966, 2.134965
1530, 2.020411, 2.092158
1540, 2.159582, 2.149878
1550, 1.930477, 1.962633
1560, 2.038550, 1.969125
1570, 1.493059, 1.879969
1580, 2.114050, 1.991802
1590, 1.700612, 1.914664
1600, 1.657719, 1.986290
1610, 1.663422, 1.940694
1620, 2.070841, 2.051613
1630, 2.031879, 2.084165
1640, 2.373715, 2.198188
1650, 1.688370, 2.117873
1660, 2.278194, 2.114876
1670, 2.203142, 2.029917
1680, 1.875437, 2.014903
1690, 1.854670, 1.951701
1700, 1.997131, 1.843971
1710, 1.657638, 1.766429
1720, 2.106797, 2.012614
1730, 1.996146, 2.063487
1740, 1.976451, 2.236409
1750, 1.707079, 2.078618
1760, 2.045002, 1.983564
1770, 1.446066, 1.826114
1780, 1.851540, 1.719447
1790, 1.849100, 2.007289
1800, 1.979350, 2.169074
1810, 1.544332, 1.971837
1820, 1.812807, 1.852586
1830, 2.187683, 2.092614
1840, 1.972403, 2.025406
1850, 1.949488, 1.947593
1860, 1.667221, 1.780865
1870, 1.755247, 1.686892
1880, 1.855261, 1.684570
1890, 1.492162, 1.722735
1900, 1.357607, 1.663525
1910, 1.846057, 1.701446
1920, 1.403042, 1.568708
1930, 1.311475, 1.559449
1940, 1.499145, 1.600756
1950, 1.803906, 1.721658
1960, 1.655192, 1.830765
1970, 1.540091, 1.741567
1980, 1.728363, 1.628379
1990, 1.501996, 1.619522
2000, 1.670683, 1.610368
2010, 1.457816, 1.629080
2020, 1.432237, 1.584859
2030, 1.335803, 1.546217
2040, 1.706031, 1.677521
2050, 1.564760, 1.770444
2060, 2.159192, 1.901525
2070, 1.282340, 1.754622
2080, 1.707222, 1.859107
2090, 1.724537, 1.912065
2100, 1.814156, 1.725977
2110, 1.709809, 1.674969
2120, 1.386993, 1.528912
2130, 1.318702, 1.433387
2140, 1.842514, 1.625794
2150, 1.651529, 1.802046
2160, 1.651651, 1.720001
2170, 1.366749, 1.602690
2180, 1.612652, 1.564091
2190, 1.608565, 1.653276
2200, 1.218229, 1.502814
2210, 1.367687, 1.534780
2220, 1.472198, 1.501367
2230, 1.329655, 1.437746
2240, 1.750730, 1.622464
2250, 1.801044, 1.660427
2260, 1.642418, 1.660518
2270, 1.752626, 1.822207
2280, 1.908214, 1.747130
2290, 2.068719, 1.860658
2300, 2.018687, 1.851817
2310, 1.966300, 1.755331
2320, 1.608730, 1.682095
2330, 1.588400, 1.645961
2340, 1.494203, 1.480619
2350, 1.295026, 1.462601
2360, 1.266740, 1.424960
2370, 1.234697, 1.360829
2380, 1.756200, 1.622735
2390, 1.730685, 1.607155
2400, 1.262106, 1.485572
2410, 1.400936, 1.464695
2420, 1.500118, 1.513553
2430, 1.294733, 1.449784
2440, 1.372544, 1.579903
2450, 1.381766, 1.507306
2460, 1.031782, 1.323905
2470, 1.299217, 1.300664
2480, 1.144429, 1.306048
2490, 1.530224, 1.471337
2500, 1.431853, 1.550819
2510, 1.375476, 1.584635
2520, 1.525109, 1.605460
2530, 1.469569, 1.399099
2540, 1.513912, 1.456574
2550, 1.321435, 1.365089
2560, 1.232165, 1.270097
2570, 1.455496, 1.379504
2580, 1.414378, 1.526289
2590, 1.575418, 1.425099
2600, 1.331280, 1.426987
2610, 1.571551, 1.404452
2620, 1.365596, 1.343931
2630, 1.235362, 1.357232
2640, 1.218114, 1.287958
2650, 1.042800, 1.259341
2660, 1.328167, 1.199878
2670, 1.266155, 1.189270
2680, 1.330789, 1.329584
2690, 1.125009, 1.299756
2700, 1.197263, 1.297635
2710, 1.438569, 1.409610
2720, 1.392226, 1.386341
2730, 1.307018, 1.255728
2740, 1.380417, 1.277525
2750, 1.426378, 1.260661
2760, 1.277743, 1.365539
2770, 1.112118, 1.276931
2780, 1.106949, 1.237806
2790, 1.034563, 1.169009
2800, 0.931591, 1.098591
2810, 1.205243, 1.185372
2820, 1.018571, 1.145014
2830, 1.378932, 1.254902
2840, 1.235914, 1.369338
2850, 1.114145, 1.239563
2860, 1.191983, 1.248149
2870, 1.500142, 1.421602
2880, 1.364138, 1.303387
2890, 1.163850, 1.197054
2900, 1.184338, 1.154832
2910, 1.304639, 1.195565
2920, 1.207348, 1.258135
2930, 1.164181, 1.234252
2940, 1.200755, 1.321188
2950, 1.224892, 1.288109
2960, 1.056422, 1.252824
2970, 1.334315, 1.155539
2980, 1.259904, 1.287359
2990, 0.998094, 1.186658
3000, 1.098188, 1.112773
3010, 1.068695, 1.109807
3020, 1.164338, 1.046725
3030, 1.154470, 1.066208
3040, 0.903774, 1.037643
3050, 1.291584, 1.199621
3060, 1.383716, 1.331259
3070, 1.278013, 1.330425
3080, 1.184913, 1.265414
3090, 1.138677, 1.148903
3100, 0.882728, 1.099724
3110, 1.118348, 1.109236
3120, 1.152111, 1.120772
3130, 1.310281, 1.237106
3140, 1.587994, 1.298083
3150, 0.989468, 1.195087
3160, 1.176015, 1.113181
3170, 1.085168, 1.203700
3180, 1.186986, 1.197279
3190, 1.095561, 1.292677
3200, 0.919668, 1.132919
3210, 0.981773, 1.175383
3220, 1.450480, 1.303249
3230, 1.142452, 1.183982
3240, 1.196323, 1.175290
3250, 0.982840, 1.093479
3260, 1.191960, 1.081724
3270, 1.012144, 1.032170
3280, 1.044093, 0.974737
3290, 0.943440, 0.978354
3300, 0.938310, 1.079238
3310, 1.620396, 1.291188
3320, 1.623286, 1.425275
3330, 1.087993, 1.195918
3340, 1.185531, 1.169389
3350, 1.006554, 1.079082
3360, 0.839362, 0.993546
3370, 1.035938, 1.082999
3380, 0.932001, 1.047739
3390, 1.042539, 1.007323
3400, 0.948093, 0.964308
3410, 0.844456, 1.050485
3420, 0.972129, 1.015907
3430, 0.973144, 0.964314
3440, 0.814206, 0.921552
3450, 0.852940, 0.927657
3460, 0.973984, 0.961742
