track_id xmin ymin xmax ymax frame_number lost occluded generated label
0 197 102 258 285 152 0 0 1 "PERSON"
0 202 103 263 288 153 0 0 1 "PERSON"
0 207 104 269 291 154 0 0 0 "PERSON"
0 216 103 279 291 155 0 0 1 "PERSON"
0 226 103 290 292 156 0 0 1 "PERSON"
0 235 103 301 293 157 0 0 1 "PERSON"
0 245 102 311 294 158 0 0 1 "PERSON"
0 254 102 322 295 159 0 0 1 "PERSON"
0 264 102 333 296 160 0 0 1 "PERSON"
0 273 101 343 296 161 0 0 1 "PERSON"
0 283 101 354 297 162 0 0 1 "PERSON"
0 292 101 365 298 163 0 0 1 "PERSON"
0 302 100 375 299 164 0 0 1 "PERSON"
0 311 100 386 300 165 0 0 1 "PERSON"
0 321 100 397 301 166 0 0 1 "PERSON"
0 331 100 408 302 167 0 0 0 "PERSON"
0 345 100 417 303 168 0 0 1 "PERSON"
0 360 100 427 305 169 0 0 1 "PERSON"
0 375 101 437 307 170 0 0 0 "PERSON"
0 389 101 453 308 171 0 0 1 "PERSON"
0 403 101 469 310 172 0 0 1 "PERSON"
0 417 102 486 312 173 0 0 1 "PERSON"
0 431 102 502 313 174 0 0 1 "PERSON"
0 445 103 519 315 175 0 0 1 "PERSON"
0 459 103 535 317 176 0 0 1 "PERSON"
0 473 104 552 319 177 0 0 0 "PERSON"
0 489 102 566 321 178 0 0 1 "PERSON"
0 505 100 580 323 179 0 0 1 "PERSON"
0 521 98 595 326 180 0 0 0 "PERSON"
0 539 99 612 327 181 0 0 1 "PERSON"
0 557 100 630 328 182 0 0 1 "PERSON"
0 575 101 648 330 183 0 0 1 "PERSON"
0 593 103 665 331 184 0 0 1 "PERSON"
0 611 104 683 333 185 0 0 1 "PERSON"
0 629 105 701 334 186 0 0 1 "PERSON"
0 648 107 719 336 187 1 0 0 "PERSON"
0 648 107 719 336 188 1 0 1 "PERSON"
0 648 107 719 336 189 1 0 1 "PERSON"
0 648 107 719 336 190 1 0 0 "PERSON"
0 647 107 719 337 191 1 0 1 "PERSON"
0 646 107 719 339 192 1 0 1 "PERSON"
0 645 107 719 341 193 1 0 1 "PERSON"
0 645 107 719 343 194 1 0 1 "PERSON"
0 644 108 719 345 195 1 0 1 "PERSON"
0 643 108 719 347 196 1 0 1 "PERSON"
0 642 108 719 348 197 1 0 1 "PERSON"
0 642 108 719 350 198 1 0 1 "PERSON"
0 641 109 719 352 199 1 0 1 "PERSON"
0 640 109 719 354 200 1 0 1 "PERSON"
0 640 109 719 356 201 1 0 1 "PERSON"
0 639 109 719 358 202 1 0 1 "PERSON"
0 638 110 719 359 203 1 0 1 "PERSON"
0 637 110 719 361 204 1 0 1 "PERSON"
0 637 110 719 363 205 1 0 1 "PERSON"
0 636 110 719 365 206 1 0 1 "PERSON"
0 635 111 719 367 207 1 0 1 "PERSON"
0 634 111 719 369 208 1 0 1 "PERSON"
0 634 111 719 371 209 1 0 1 "PERSON"
0 633 111 719 372 210 1 0 1 "PERSON"
0 632 112 719 374 211 1 0 1 "PERSON"
0 632 112 719 376 212 1 0 1 "PERSON"
0 631 112 719 378 213 1 0 1 "PERSON"
0 630 112 719 380 214 1 0 1 "PERSON"
0 629 113 719 382 215 1 0 1 "PERSON"
0 629 113 719 383 216 1 0 1 "PERSON"
0 628 113 719 385 217 1 0 1 "PERSON"
0 627 113 719 387 218 1 0 1 "PERSON"
0 627 114 719 389 219 1 0 1 "PERSON"
0 626 114 719 391 220 1 0 1 "PERSON"
0 625 114 719 393 221 1 0 1 "PERSON"
0 624 114 719 395 222 1 0 1 "PERSON"
0 624 114 719 396 223 1 0 1 "PERSON"
0 623 115 719 398 224 1 0 1 "PERSON"
0 622 115 719 400 225 1 0 1 "PERSON"
0 621 115 719 402 226 1 0 1 "PERSON"
0 621 115 719 404 227 1 0 1 "PERSON"
0 620 116 719 406 228 1 0 1 "PERSON"
0 619 116 719 407 229 1 0 1 "PERSON"
0 619 116 719 409 230 1 0 1 "PERSON"
0 618 116 719 411 231 1 0 1 "PERSON"
0 617 117 719 413 232 1 0 1 "PERSON"
0 616 117 719 415 233 1 0 1 "PERSON"
0 616 117 719 417 234 1 0 1 "PERSON"
0 615 117 719 419 235 1 0 1 "PERSON"
0 614 118 719 420 236 1 0 1 "PERSON"
0 613 118 719 422 237 1 0 1 "PERSON"
0 613 118 719 424 238 1 0 1 "PERSON"
0 612 118 719 426 239 1 0 1 "PERSON"
0 611 119 719 428 240 1 0 1 "PERSON"
0 611 119 719 430 241 1 0 1 "PERSON"
0 610 119 719 431 242 1 0 1 "PERSON"
0 609 119 719 433 243 1 0 1 "PERSON"
0 608 120 719 435 244 1 0 1 "PERSON"
0 608 120 719 437 245 1 0 1 "PERSON"
0 607 120 719 439 246 1 0 1 "PERSON"
0 606 120 719 441 247 1 0 1 "PERSON"
0 606 121 719 443 248 0 0 0 "PERSON"
0 592 118 699 440 249 0 0 1 "PERSON"
0 579 116 680 438 250 0 0 1 "PERSON"
0 566 114 661 436 251 0 0 0 "PERSON"
0 546 113 641 432 252 0 0 1 "PERSON"
0 527 112 622 429 253 0 0 1 "PERSON"
0 507 112 603 426 254 0 0 1 "PERSON"
0 488 111 584 423 255 0 0 1 "PERSON"
0 468 110 564 419 256 0 0 1 "PERSON"
0 449 110 545 416 257 0 0 1 "PERSON"
0 429 109 526 413 258 0 0 1 "PERSON"
0 410 109 507 410 259 0 0 0 "PERSON"
0 392 109 487 408 260 0 0 1 "PERSON"
0 374 110 468 406 261 0 0 1 "PERSON"
0 356 111 448 404 262 0 0 1 "PERSON"
0 339 112 429 402 263 0 0 1 "PERSON"
0 321 113 409 400 264 0 0 1 "PERSON"
0 303 114 390 398 265 0 0 1 "PERSON"
0 285 115 370 396 266 0 0 1 "PERSON"
0 268 116 351 395 267 0 0 0 "PERSON"
0 250 115 331 393 268 0 0 1 "PERSON"
0 232 115 311 391 269 0 0 1 "PERSON"
0 215 115 292 389 270 0 0 0 "PERSON"
0 202 115 283 386 271 0 0 1 "PERSON"
0 190 115 274 384 272 0 0 1 "PERSON"
0 178 115 266 382 273 0 0 0 "PERSON"
0 166 115 251 378 274 0 0 1 "PERSON"
0 155 115 237 375 275 0 0 1 "PERSON"
0 144 115 222 372 276 0 0 1 "PERSON"
0 133 115 208 369 277 0 0 1 "PERSON"
0 122 115 193 366 278 0 0 1 "PERSON"
0 111 115 179 363 279 0 0 1 "PERSON"
0 100 116 165 360 280 0 0 0 "PERSON"
0 89 116 154 357 281 0 0 1 "PERSON"
0 78 116 144 354 282 0 0 1 "PERSON"
0 67 116 133 351 283 0 0 1 "PERSON"
0 56 116 123 348 284 0 0 1 "PERSON"
0 45 117 113 345 285 0 0 0 "PERSON"
0 36 117 102 344 286 0 0 1 "PERSON"
0 27 117 91 343 287 0 0 1 "PERSON"
0 18 117 80 342 288 0 0 1 "PERSON"
0 9 117 69 341 289 0 0 1 "PERSON"
0 0 117 59 340 290 1 0 0 "PERSON"
0 0 117 59 340 291 1 0 1 "PERSON"
0 0 117 59 340 292 1 0 1 "PERSON"
0 0 117 59 340 293 1 0 0 "PERSON"
0 0 117 59 339 294 1 0 1 "PERSON"
0 0 117 59 339 295 1 0 1 "PERSON"
0 0 117 59 339 296 1 0 1 "PERSON"
0 0 117 59 338 297 1 0 1 "PERSON"
0 0 117 59 338 298 1 0 1 "PERSON"
0 0 117 59 338 299 1 0 1 "PERSON"
0 0 117 60 338 300 1 0 1 "PERSON"
0 0 117 60 337 301 1 0 1 "PERSON"
0 0 117 60 337 302 1 0 1 "PERSON"
0 0 117 60 337 303 1 0 1 "PERSON"
0 0 117 60 337 304 1 0 1 "PERSON"
0 0 117 60 336 305 1 0 1 "PERSON"
0 0 117 61 336 306 1 0 1 "PERSON"
0 0 117 61 336 307 1 0 1 "PERSON"
0 0 117 61 336 308 1 0 1 "PERSON"
0 0 117 61 335 309 1 0 1 "PERSON"
0 0 117 61 335 310 1 0 1 "PERSON"
0 0 117 61 335 311 1 0 1 "PERSON"
0 0 117 61 335 312 1 0 1 "PERSON"
0 0 117 62 334 313 1 0 1 "PERSON"
0 0 117 62 334 314 1 0 1 "PERSON"
0 0 117 62 334 315 1 0 1 "PERSON"
0 0 117 62 334 316 1 0 1 "PERSON"
0 0 117 62 333 317 1 0 1 "PERSON"
0 0 117 62 333 318 1 0 1 "PERSON"
0 0 117 63 333 319 1 0 1 "PERSON"
0 0 117 63 333 320 1 0 1 "PERSON"
0 0 117 63 332 321 1 0 1 "PERSON"
0 0 117 63 332 322 1 0 1 "PERSON"
0 0 117 63 332 323 1 0 1 "PERSON"
0 0 117 63 332 324 1 0 1 "PERSON"
0 0 117 64 331 325 1 0 1 "PERSON"
0 0 117 64 331 326 1 0 1 "PERSON"
0 0 117 64 331 327 1 0 1 "PERSON"
0 0 117 64 331 328 1 0 1 "PERSON"
0 0 117 64 330 329 1 0 1 "PERSON"
0 0 117 64 330 330 1 0 1 "PERSON"
0 0 117 64 330 331 1 0 1 "PERSON"
0 0 117 65 330 332 1 0 1 "PERSON"
0 0 117 65 329 333 1 0 1 "PERSON"
0 0 117 65 329 334 1 0 1 "PERSON"
0 0 117 65 329 335 1 0 1 "PERSON"
0 0 117 65 329 336 1 0 1 "PERSON"
0 0 117 65 328 337 1 0 1 "PERSON"
0 0 117 66 328 338 1 0 1 "PERSON"
0 0 117 66 328 339 1 0 1 "PERSON"
0 0 117 66 328 340 1 0 1 "PERSON"
0 0 117 66 327 341 1 0 1 "PERSON"
0 0 117 66 327 342 1 0 1 "PERSON"
0 0 117 66 327 343 1 0 1 "PERSON"
0 0 117 67 327 344 0 0 0 "PERSON"
0 1 115 72 330 345 0 0 1 "PERSON"
0 2 114 78 333 346 0 0 1 "PERSON"
0 3 113 84 336 347 0 0 0 "PERSON"
0 11 114 93 341 348 0 0 1 "PERSON"
0 20 115 102 347 349 0 0 1 "PERSON"
0 28 116 111 352 350 0 0 1 "PERSON"
0 37 117 120 358 351 0 0 0 "PERSON"
0 47 117 131 362 352 0 0 1 "PERSON"
0 57 117 143 367 353 0 0 1 "PERSON"
0 68 118 154 372 354 0 0 1 "PERSON"
0 78 118 166 377 355 0 0 1 "PERSON"
0 89 119 178 382 356 0 0 1 "PERSON"
0 99 119 189 387 357 0 0 1 "PERSON"
0 109 119 201 392 358 0 0 1 "PERSON"
0 120 120 212 397 359 0 0 1 "PERSON"
0 130 120 224 402 360 0 0 1 "PERSON"
0 141 121 236 407 361 0 0 0 "PERSON"
0 159 121 254 411 362 0 0 1 "PERSON"
0 177 121 272 416 363 0 0 1 "PERSON"
0 196 121 290 420 364 0 0 1 "PERSON"
0 214 121 308 425 365 0 0 1 "PERSON"
0 233 122 327 430 366 0 0 0 "PERSON"
0 252 121 348 435 367 0 0 1 "PERSON"
0 271 121 369 440 368 0 0 1 "PERSON"
0 290 121 390 445 369 0 0 1 "PERSON"
0 309 121 411 450 370 0 0 0 "PERSON"
0 328 121 432 455 371 0 0 1 "PERSON"
0 347 121 453 460 372 0 0 1 "PERSON"
0 367 121 475 466 373 0 0 1 "PERSON"
0 386 121 496 471 374 0 0 1 "PERSON"
0 406 121 518 477 375 0 0 0 "PERSON"
0 429 122 540 482 376 0 0 1 "PERSON"
0 453 123 562 487 377 0 0 1 "PERSON"
0 477 124 584 492 378 0 0 1 "PERSON"
0 501 126 607 498 379 0 0 0 "PERSON"
0 528 126 635 501 380 0 0 1 "PERSON"
0 555 126 663 504 381 0 0 1 "PERSON"
0 582 126 691 507 382 0 0 1 "PERSON"
0 610 126 719 511 383 1 0 0 "PERSON"
0 616 126 719 511 384 1 0 1 "PERSON"
0 623 126 719 512 385 1 0 1 "PERSON"
0 629 126 719 513 386 1 0 1 "PERSON"
0 636 126 719 514 387 1 0 0 "PERSON"
0 635 125 718 512 388 1 0 1 "PERSON"
0 635 125 718 510 389 1 0 1 "PERSON"
0 635 125 718 509 390 1 0 1 "PERSON"
0 635 125 718 507 391 1 0 1 "PERSON"
0 635 124 718 506 392 1 0 1 "PERSON"
0 635 124 718 504 393 1 0 1 "PERSON"
0 635 124 718 503 394 1 0 1 "PERSON"
0 635 124 718 501 395 1 0 1 "PERSON"
0 635 124 718 500 396 1 0 1 "PERSON"
0 635 123 718 498 397 1 0 1 "PERSON"
0 635 123 718 496 398 1 0 1 "PERSON"
0 635 123 718 495 399 1 0 1 "PERSON"
0 635 123 718 493 400 1 0 1 "PERSON"
0 635 122 718 492 401 1 0 1 "PERSON"
0 635 122 718 490 402 1 0 1 "PERSON"
0 634 122 718 489 403 1 0 1 "PERSON"
0 634 122 718 487 404 1 0 1 "PERSON"
0 634 122 718 486 405 1 0 1 "PERSON"
0 634 121 718 484 406 1 0 1 "PERSON"
0 634 121 718 482 407 1 0 1 "PERSON"
0 634 121 718 481 408 1 0 1 "PERSON"
0 634 121 718 479 409 1 0 1 "PERSON"
0 634 120 718 478 410 1 0 1 "PERSON"
0 634 120 718 476 411 1 0 1 "PERSON"
0 634 120 718 475 412 1 0 1 "PERSON"
0 634 120 718 473 413 1 0 1 "PERSON"
0 634 120 718 472 414 1 0 1 "PERSON"
0 634 119 718 470 415 1 0 1 "PERSON"
0 634 119 718 469 416 1 0 1 "PERSON"
0 634 119 718 467 417 1 0 1 "PERSON"
0 633 119 718 465 418 1 0 1 "PERSON"
0 633 118 718 464 419 1 0 1 "PERSON"
0 633 118 718 462 420 1 0 1 "PERSON"
0 633 118 718 461 421 1 0 1 "PERSON"
0 633 118 718 459 422 1 0 1 "PERSON"
0 633 118 718 458 423 1 0 1 "PERSON"
0 633 117 718 456 424 1 0 1 "PERSON"
0 633 117 718 455 425 1 0 1 "PERSON"
0 633 117 718 453 426 1 0 1 "PERSON"
0 633 117 718 451 427 1 0 1 "PERSON"
0 633 116 718 450 428 1 0 1 "PERSON"
0 633 116 718 448 429 1 0 1 "PERSON"
0 633 116 718 447 430 1 0 1 "PERSON"
0 633 116 718 445 431 1 0 1 "PERSON"
0 633 116 718 444 432 1 0 1 "PERSON"
0 632 115 717 442 433 1 0 1 "PERSON"
0 632 115 717 441 434 1 0 1 "PERSON"
0 632 115 717 439 435 1 0 1 "PERSON"
0 632 115 717 437 436 1 0 1 "PERSON"
0 632 114 717 436 437 1 0 1 "PERSON"
0 632 114 717 434 438 1 0 1 "PERSON"
0 632 114 717 433 439 1 0 1 "PERSON"
0 632 114 717 431 440 1 0 1 "PERSON"
0 632 114 717 430 441 1 0 1 "PERSON"
0 632 113 717 428 442 1 0 1 "PERSON"
0 632 113 717 427 443 1 0 1 "PERSON"
0 632 113 717 425 444 1 0 1 "PERSON"
0 632 113 717 424 445 1 0 1 "PERSON"
0 632 112 717 422 446 1 0 1 "PERSON"
0 632 112 717 420 447 1 0 1 "PERSON"
0 631 112 717 419 448 1 0 1 "PERSON"
0 631 112 717 417 449 1 0 1 "PERSON"
0 631 112 717 416 450 1 0 1 "PERSON"
0 631 111 717 414 451 1 0 1 "PERSON"
0 631 111 717 413 452 1 0 1 "PERSON"
0 631 111 717 411 453 1 0 1 "PERSON"
0 631 111 717 410 454 1 0 1 "PERSON"
0 631 111 717 408 455 1 0 1 "PERSON"
0 631 110 717 406 456 1 0 1 "PERSON"
0 631 110 717 405 457 1 0 1 "PERSON"
0 631 110 717 403 458 1 0 1 "PERSON"
0 631 110 717 402 459 1 0 1 "PERSON"
0 631 109 717 400 460 1 0 1 "PERSON"
0 631 109 717 399 461 1 0 1 "PERSON"
0 631 109 717 397 462 1 0 1 "PERSON"
0 630 109 717 396 463 1 0 1 "PERSON"
0 630 109 717 394 464 1 0 1 "PERSON"
0 630 108 717 392 465 1 0 1 "PERSON"
0 630 108 717 391 466 1 0 1 "PERSON"
0 630 108 717 389 467 1 0 1 "PERSON"
0 630 108 717 388 468 1 0 1 "PERSON"
0 630 107 717 386 469 1 0 1 "PERSON"
0 630 107 717 385 470 1 0 1 "PERSON"
0 630 107 717 383 471 1 0 1 "PERSON"
0 630 107 717 382 472 1 0 1 "PERSON"
0 630 107 717 380 473 1 0 1 "PERSON"
0 630 106 717 379 474 1 0 1 "PERSON"
0 630 106 717 377 475 1 0 1 "PERSON"
0 630 106 717 375 476 1 0 1 "PERSON"
0 630 106 717 374 477 1 0 1 "PERSON"
0 629 105 716 372 478 1 0 1 "PERSON"
0 629 105 716 371 479 1 0 1 "PERSON"
0 629 105 716 369 480 1 0 1 "PERSON"
0 629 105 716 368 481 1 0 1 "PERSON"
0 629 105 716 366 482 1 0 1 "PERSON"
0 629 104 716 365 483 1 0 1 "PERSON"
0 629 104 716 363 484 1 0 1 "PERSON"
0 629 104 716 361 485 1 0 1 "PERSON"
0 629 104 716 360 486 1 0 1 "PERSON"
0 629 103 716 358 487 1 0 1 "PERSON"
0 629 103 716 357 488 1 0 1 "PERSON"
0 629 103 716 355 489 1 0 1 "PERSON"
0 629 103 716 354 490 1 0 1 "PERSON"
0 629 103 716 352 491 1 0 1 "PERSON"
0 629 102 716 351 492 1 0 1 "PERSON"
0 628 102 716 349 493 1 0 1 "PERSON"
0 628 102 716 347 494 1 0 1 "PERSON"
0 628 102 716 346 495 1 0 1 "PERSON"
0 628 101 716 344 496 1 0 1 "PERSON"
0 628 101 716 343 497 1 0 1 "PERSON"
0 628 101 716 341 498 1 0 1 "PERSON"
0 628 101 716 340 499 1 0 1 "PERSON"
0 628 101 716 338 500 1 0 1 "PERSON"
0 628 100 716 337 501 1 0 1 "PERSON"
0 628 100 716 335 502 1 0 1 "PERSON"
0 628 100 716 334 503 1 0 1 "PERSON"
0 628 100 716 332 504 1 0 1 "PERSON"
0 628 99 716 330 505 1 0 1 "PERSON"
0 628 99 716 329 506 1 0 1 "PERSON"
0 628 99 716 327 507 1 0 1 "PERSON"
0 627 99 716 326 508 1 0 1 "PERSON"
0 627 99 716 324 509 1 0 1 "PERSON"
0 627 98 716 323 510 1 0 1 "PERSON"
0 627 98 716 321 511 1 0 1 "PERSON"
0 627 98 716 320 512 1 0 1 "PERSON"
0 627 98 716 318 513 1 0 1 "PERSON"
0 627 97 716 316 514 1 0 1 "PERSON"
0 627 97 716 315 515 1 0 1 "PERSON"
0 627 97 716 313 516 1 0 1 "PERSON"
0 627 97 716 312 517 1 0 1 "PERSON"
0 627 97 716 310 518 1 0 1 "PERSON"
0 627 96 716 309 519 1 0 1 "PERSON"
0 627 96 716 307 520 1 0 1 "PERSON"
0 627 96 716 306 521 1 0 1 "PERSON"
0 627 96 716 304 522 1 0 1 "PERSON"
0 627 96 716 303 523 0 0 0 "PERSON"
0 618 95 703 300 524 0 0 1 "PERSON"
0 609 95 691 297 525 0 0 1 "PERSON"
0 600 95 678 294 526 0 0 1 "PERSON"
0 591 95 666 291 527 0 0 1 "PERSON"
0 582 95 653 288 528 0 0 1 "PERSON"
0 573 95 641 286 529 0 0 0 "PERSON"
0 566 94 634 283 530 0 0 1 "PERSON"
0 560 94 627 280 531 0 0 1 "PERSON"
0 553 93 620 277 532 0 0 1 "PERSON"
0 547 93 613 274 533 0 0 1 "PERSON"
0 540 92 606 271 534 0 0 1 "PERSON"
0 534 92 599 268 535 0 0 0 "PERSON"
0 529 92 594 265 536 0 0 1 "PERSON"
0 525 92 589 263 537 0 0 1 "PERSON"
0 521 92 585 261 538 0 0 1 "PERSON"
0 517 92 580 258 539 0 0 1 "PERSON"
0 513 92 576 256 540 0 0 1 "PERSON"
0 509 93 571 254 541 0 0 1 "PERSON"
0 505 93 566 251 542 0 0 1 "PERSON"
0 501 93 562 249 543 0 0 1 "PERSON"
0 497 93 557 247 544 0 0 1 "PERSON"
0 493 93 553 244 545 0 0 1 "PERSON"
0 489 93 548 242 546 0 0 1 "PERSON"
0 485 94 544 240 547 0 0 0 "PERSON"
0 481 93 539 237 548 0 0 1 "PERSON"
0 478 92 535 235 549 0 0 1 "PERSON"
0 474 91 530 233 550 0 0 1 "PERSON"
0 471 91 526 231 551 0 0 1 "PERSON"
0 467 90 522 228 552 0 0 1 "PERSON"
0 464 89 517 226 553 0 0 1 "PERSON"
0 460 88 513 224 554 0 0 1 "PERSON"
0 457 88 509 222 555 0 0 0 "PERSON"
0 456 87 508 221 556 0 0 1 "PERSON"
