1440, 2.500543, 3.221708
1450, 3.021391, 3.082301
1460, 3.004891, 3.149097
1470, 2.954000, 3.084910
1480, 2.761667, 3.167947
1490, 3.601539, 3.196533
1500, 2.749728, 3.253795
1510, 3.139498, 3.094502
1520, 2.552342, 3.082165
1530, 2.885647, 3.073725
1540, 3.476100, 3.212652
1550, 3.692337, 3.227931
1560, 3.052417, 3.028275
1570, 2.443431, 2.893152
1580, 2.878202, 2.896559
1590, 2.566690, 2.957732
1600, 2.786375, 2.892074
1610, 2.715218, 2.869039
1620, 2.689431, 2.855706
1630, 3.390877, 3.218707
1640, 2.649485, 3.076376
1650, 2.836669, 3.061004
1660, 3.228567, 3.019214
1670, 2.720201, 2.933733
1680, 2.748808, 2.843656
1690, 3.038495, 2.889151
1700, 3.292018, 2.995022
1710, 2.776148, 2.952318
1720, 2.547851, 2.919946
1730, 2.946740, 2.806468
1740, 3.455058, 3.009053
1750, 3.455514, 3.026426
1760, 2.875936, 3.011691
1770, 3.840087, 3.192159
1780, 2.560472, 3.027774
1790, 3.344698, 3.081032
1800, 3.126405, 3.320699
1810, 3.235864, 3.290055
1820, 2.835245, 3.179070
1830, 2.859124, 2.990253
1840, 3.187456, 3.018786
1850, 2.756717, 2.885953
1860, 2.483552, 2.732934
1870, 2.475541, 2.821025
1880, 3.562299, 3.000908
1890, 2.733355, 3.104884
1900, 2.307568, 2.876286
1910, 2.573338, 2.866233
1920, 2.509126, 2.762696
1930, 2.672350, 2.800793
1940, 3.100828, 2.813342
1950, 2.651449, 2.840617
1960, 2.837584, 2.897957
1970, 2.758318, 2.722411
1980, 2.620704, 2.764494
1990, 2.648943, 2.697798
2000, 2.555491, 2.676088
2010, 2.730912, 2.862050
2020, 2.772446, 2.800472
2030, 2.279756, 2.713978
2040, 2.934931, 2.718626
2050, 2.572502, 2.622414
2060, 2.312764, 2.571873
2070, 2.701110, 2.653315
2080, 2.573505, 2.608770
2090, 2.304152, 2.509934
2100, 2.092439, 2.559360
2110, 2.548644, 2.528635
2120, 2.634669, 2.562437
2130, 2.691527, 2.535950
2140, 2.402128, 2.525107
2150, 2.439336, 2.587219
2160, 2.590955, 2.598769
2170, 2.540848, 2.531967
2180, 2.920730, 2.559613
2190, 2.965475, 2.802506
2200, 2.385244, 2.690646
2210, 2.457669, 2.666579
2220, 2.679355, 2.617518
2230, 2.156398, 2.524994
2240, 2.539201, 2.535924
2250, 2.454247, 2.494477
2260, 2.423579, 2.504842
2270, 2.529480, 2.510036
2280, 2.066260, 2.344721
2290, 1.940113, 2.362480
2300, 2.446429, 2.387666
2310, 2.143922, 2.489541
2320, 2.923122, 2.618536
2330, 2.326398, 2.428201
2340, 2.571294, 2.458758
2350, 2.721049, 2.684618
2360, 2.666088, 2.608857
2370, 2.362742, 2.506030
2380, 2.622238, 2.466824
2390, 2.272935, 2.646137
2400, 2.306089, 2.600698
2410, 2.643106, 2.557011
2420, 3.105310, 2.605402
2430, 2.320064, 2.443955
2440, 2.728906, 2.533871
2450, 2.509316, 2.359442
2460, 2.200449, 2.387477
2470, 2.762843, 2.496444
2480, 2.233943, 2.473955
2490, 2.610854, 2.531924
2500, 2.437104, 2.547570
2510, 2.029860, 2.396752
2520, 2.399191, 2.421760
2530, 2.427932, 2.452153
2540, 2.805407, 2.505877
2550, 2.870772, 2.410310
2560, 2.516840, 2.430037
2570, 2.571295, 2.645100
2580, 2.379314, 2.602541
2590, 2.206502, 2.455006
2600, 2.183056, 2.341854
2610, 2.704045, 2.414231
2620, 2.165983, 2.407631
2630, 2.133186, 2.405678
2640, 2.431838, 2.444191
2650, 2.445874, 2.469565
2660, 1.933979, 2.431512
2670, 1.996435, 2.272938
2680, 2.201267, 2.299454
2690, 2.220952, 2.351007
2700, 2.665766, 2.479643
2710, 2.593989, 2.469491
2720, 2.274911, 2.414459
2730, 2.613532, 2.366940
2740, 1.991763, 2.353543
2750, 2.261133, 2.365649
2760, 2.791097, 2.269837
2770, 2.396073, 2.340254
2780, 2.708314, 2.513180
2790, 2.509124, 2.341269
2800, 2.151710, 2.373317
2810, 2.647576, 2.533097
2820, 2.308725, 2.440809
2830, 2.237995, 2.388713
2840, 2.701967, 2.338862
2850, 2.336370, 2.326535
2860, 2.376487, 2.320037
2870, 2.170644, 2.396650
2880, 2.258839, 2.372186
2890, 2.188355, 2.412154
2900, 2.022662, 2.291331
2910, 2.182076, 2.239246
2920, 1.914897, 2.248769
2930, 2.149711, 2.446815
2940, 2.448254, 2.418363
2950, 2.308672, 2.420919
2960, 2.793469, 2.642779
2970, 2.492124, 2.638489
2980, 2.399115, 2.470074
2990, 1.933497, 2.296088
3000, 2.764356, 2.492286
3010, 2.310967, 2.347001
3020, 1.955619, 2.324950
3030, 2.073378, 2.306005
3040, 2.873538, 2.341259
3050, 1.795584, 2.194747
3060, 2.324645, 2.344690
3070, 2.238946, 2.295363
3080, 2.095175, 2.224844
3090, 2.444398, 2.333923
3100, 2.123419, 2.158590
3110, 2.119580, 2.262503
3120, 2.279547, 2.396289
3130, 2.070914, 2.355340
3140, 2.166131, 2.250352
3150, 2.549866, 2.303842
3160, 2.023710, 2.183654
3170, 2.261691, 2.087845
3180, 2.262303, 2.184988
3190, 2.118909, 2.233390
3200, 2.546036, 2.294640
3210, 2.399640, 2.386704
3220, 2.150310, 2.248542
3230, 1.570679, 2.111724
3240, 2.328768, 2.169468
3250, 2.085685, 2.191013
3260, 2.036786, 2.153781
3270, 1.794495, 2.155660
3280, 2.492231, 2.251018
3290, 2.448077, 2.408120
3300, 2.493286, 2.401591
3310, 2.085719, 2.179109
3320, 1.757662, 2.055749
3330, 2.407045, 2.101404
3340, 1.983506, 2.112807
3350, 2.227181, 2.107074
3360, 2.459131, 2.209743
3370, 2.692027, 2.301414
3380, 2.322694, 2.301068
3390, 1.859734, 2.190507
3400, 2.044522, 2.075198
3410, 2.041426, 2.014575
3420, 2.293314, 2.397831
3430, 2.089158, 2.198659
3440, 1.935531, 2.269852
3450, 1.960293, 2.191357
3460, 2.470835, 2.401331
3470, 2.313563, 2.457393
3480, 2.300645, 2.262127
3490, 1.975493, 2.119747
3500, 2.211495, 2.043470
3510, 2.057359, 2.082171
3520, 2.229897, 2.132650
3530, 2.367626, 2.264557
3540, 2.534006, 2.331367
3550, 2.078935, 2.228337
3560, 2.216717, 2.265565
3570, 2.046957, 2.120562
3580, 1.986623, 2.056291
3590, 1.964250, 1.982254
3600, 1.696355, 2.015652
3610, 2.032091, 1.987794
3620, 2.056669, 2.056070
3630, 2.129771, 2.102463
3640, 2.302774, 2.122205
3650, 1.715464, 2.003678
3660, 1.852373, 1.915441
3670, 2.136005, 2.173295
3680, 1.941760, 2.068386
3690, 1.917243, 2.001488
3700, 2.161677, 1.989307
3710, 2.162568, 2.087119
3720, 2.403416, 2.177328
3730, 1.964041, 2.127509
3740, 2.345046, 2.050815
3750, 1.970487, 2.032234
3760, 1.840720, 1.926928
3770, 2.469254, 2.156857
3780, 2.259529, 2.171934
3790, 2.143868, 2.318858
3800, 1.964316, 2.149690
3810, 1.864628, 2.016060
3820, 2.122059, 1.983194
3830, 2.002612, 1.948284
3840, 2.467088, 2.254890
3850, 2.234065, 2.199826
3860, 2.332665, 2.320220
3870, 1.955819, 2.153690
3880, 1.996428, 2.035813
3890, 1.937643, 1.962519
3900, 1.847902, 1.881338
3910, 2.047797, 2.128619
3920, 2.104626, 2.037782
3930, 1.663800, 1.907558
3940, 2.313100, 2.238310
3950, 2.061491, 2.104617
3960, 2.056741, 2.029894
3970, 2.085817, 2.016958
3980, 1.886454, 2.046094
3990, 1.837399, 1.952750
4000, 1.965186, 1.897388
4010, 1.619579, 1.813660
4020, 2.106438, 1.898038
4030, 2.263088, 1.859569
4040, 1.959044, 1.998136
4050, 1.519979, 1.877294
4060, 1.734334, 1.859518
4070, 2.100837, 1.850128
4080, 1.690451, 1.792724
4090, 2.334562, 1.892651
4100, 1.602113, 1.877810
4110, 2.067499, 1.879916
4120, 1.623636, 1.824047
4130, 1.688077, 1.781912
4140, 1.820564, 1.826454
4150, 1.778461, 1.912773
4160, 1.708832, 1.902650
4170, 1.911713, 1.830921
4180, 1.573565, 1.863460
4190, 1.902535, 1.864580
4200, 1.802520, 1.818637
4210, 2.011407, 1.878063
4220, 1.993017, 1.969717
4230, 1.775635, 2.042970
4240, 1.732775, 1.862385
4250, 1.597450, 1.884650
4260, 1.825830, 1.878102
4270, 1.982308, 1.841240
4280, 2.334482, 2.139245
4290, 1.986363, 1.941452
4300, 1.631749, 1.855818
4310, 2.074774, 1.999843
4320, 1.780434, 1.892217
4330, 1.946359, 2.022539
4340, 1.826357, 1.927321
4350, 1.877137, 1.906365
4360, 1.774928, 1.906224
4370, 1.943318, 1.897218
4380, 2.176632, 1.968055
4390, 1.993170, 1.855707
4400, 1.564108, 1.814426
4410, 2.013531, 1.934566
4420, 1.654738, 1.762852
4430, 2.270769, 2.057743
4440, 1.754293, 1.955902
4450, 2.494268, 2.067034
4460, 2.419045, 2.139509
4470, 1.985925, 1.967129
4480, 1.731033, 1.845305
4490, 2.224707, 1.861452
4500, 1.988317, 1.862078
4510, 1.992153, 1.915860
4520, 1.788070, 1.833709
4530, 2.129270, 2.169938
4540, 2.107645, 2.260835
4550, 2.137213, 2.080311
4560, 1.740737, 2.073561
4570, 1.993590, 2.130697
4580, 2.081071, 2.028721
4590, 1.601940, 1.824111
4600, 1.562706, 1.752794
4610, 1.803641, 1.794687
4620, 1.891048, 2.197900
4630, 1.689238, 1.971875
4640, 1.986362, 1.877119
4650, 2.037843, 1.908540
4660, 2.185697, 1.872234
4670, 1.590005, 1.807110
4680, 1.232539, 1.685565
4690, 1.678547, 1.821221
4700, 1.834716, 1.854425
4710, 1.798492, 1.778269
4720, 1.502767, 1.727002
4730, 1.848318, 1.767748
4740, 1.772528, 1.692469
4750, 1.586422, 1.633136
4760, 2.404486, 2.076564
4770, 1.987621, 1.854245
4780, 1.685459, 1.787779
4790, 1.494380, 1.666966
4800, 1.697979, 1.852798
4810, 1.833473, 1.762390
4820, 2.036324, 1.952623
4830, 1.636342, 1.700031
4840, 1.581795, 1.564897
4850, 1.170072, 1.516035
4860, 1.846834, 1.583329
4870, 1.485952, 1.582800
4880, 1.194684, 1.492626
4890, 1.743842, 1.519764
4900, 1.693502, 1.612070
4910, 1.406028, 1.549716
4920, 1.300613, 1.516635
4930, 1.595012, 1.594747
4940, 1.929617, 1.689155
4950, 1.451996, 1.530198
4960, 1.218931, 1.438349
4970, 1.774085, 1.634733
4980, 1.319442, 1.527150
4990, 1.522103, 1.497386
5000, 1.575558, 1.701540
5010, 1.323374, 1.567602
5020, 1.451008, 1.457803
5030, 1.177810, 1.389236
5040, 1.475081, 1.515143
5050, 1.521341, 1.550350
5060, 1.277022, 1.502391
5070, 1.435343, 1.600672
5080, 1.456979, 1.568988
5090, 1.366331, 1.513516
5100, 1.704670, 1.636748
5110, 1.463540, 1.589077
5120, 1.467171, 1.540213
5130, 1.703980, 1.574940
5140, 1.339015, 1.509732
5150, 1.545972, 1.541418
5160, 1.483407, 1.522501
5170, 1.390045, 1.507399
5180, 1.330303, 1.499963
5190, 1.047278, 1.396869
5200, 1.183706, 1.357501
5210, 1.086790, 1.344995
5220, 1.625117, 1.450616
5230, 1.472591, 1.434989
5240, 1.650230, 1.664960
5250, 1.481465, 1.536668
5260, 1.304093, 1.430483
5270, 1.203443, 1.352924
5280, 1.323870, 1.381490
5290, 1.767280, 1.606520
5300, 1.438532, 1.577646
5310, 1.505888, 1.511399
5320, 1.593618, 1.760320
5330, 1.420627, 1.687904
5340, 1.367503, 1.559696
5350, 1.643653, 1.480244
5360, 1.605150, 1.635152
5370, 1.391319, 1.659611
5380, 1.591366, 1.599533
5390, 1.698883, 1.601419
5400, 1.504933, 1.498617
5410, 1.486771, 1.437750
5420, 1.748084, 1.535007
5430, 1.622051, 1.622628
5440, 1.366767, 1.481605
5450, 1.135823, 1.352529
5460, 1.291292, 1.322193
5470, 1.177290, 1.300923
5480, 1.282374, 1.319271
5490, 1.250398, 1.355788
5500, 1.326860, 1.467083
5510, 1.294749, 1.368121
5520, 1.780077, 1.582849
5530, 1.232125, 1.444119
5540, 1.453885, 1.339988
5550, 1.453365, 1.461683
5560, 1.411236, 1.380178
5570, 1.139502, 1.364789
5580, 1.461845, 1.361392
5590, 1.168715, 1.290453
5600, 1.287232, 1.422199
5610, 1.531732, 1.530827
5620, 1.775851, 1.655283
5630, 1.356820, 1.443089
5640, 1.377648, 1.355242
5650, 1.887435, 1.539437
5660, 1.549654, 1.443454
5670, 1.421379, 1.377257
5680, 1.694720, 1.553266
5690, 1.547083, 1.468992
5700, 1.733693, 1.464941
5710, 1.915966, 1.592094
5720, 1.419492, 1.447855
5730, 1.395343, 1.375929
5740, 1.461470, 1.487532
5750, 1.715275, 1.523087
5760, 1.201444, 1.390211
5770, 1.512697, 1.491088
5780, 1.553420, 1.441780
5790, 1.294911, 1.443846
5800, 1.456128, 1.573964
5810, 1.621040, 1.582259
5820, 1.572882, 1.610994
5830, 1.686768, 1.642569
5840, 1.822744, 1.644617
5850, 1.279239, 1.591344
5860, 1.566587, 1.589636
5870, 1.442820, 1.587881
5880, 1.764904, 1.620160
5890, 1.573154, 1.633330
5900, 1.446347, 1.562610
5910, 1.661064, 1.543996
